Transport_Protocol,Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class
1,0.09,0.09,1138,1138,1586,188,188,716,0,11,13,1.181818182,0
2,22.28,28.74833333,81,94.66666667,249,81,84.91666667,249,0,6,6,1,0
1,23.1,19.72860104,245,129.0466321,26125,1705680,736764.2332,1755120,0,647,1236,1.910355487,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,9.94,3.595211268,314,156.5352113,682,3114,4190.28169,3362,0,9,6,0.666666667,0
2,0.63,0.218568665,44,48.01844964,72,108,234.3900461,136,0,1,1,1,1
2,28.45,8.073636364,75,43.18181818,159,6,2.545454545,90,0,3,3,1,0
1,1.59,31.41504798,255,356.4587332,1663,84066,28422.38964,86590,0,35,63,1.8,1
1,0.24,0.334925373,686,679.5124378,894,632,620.920398,840,0,5,5,1,1
1,0.12,0.600283019,165,166.4481132,172,418,2067.018868,124,583,4,3,0.75,0
1,0.03,28.6373384,0,322.0228137,80,0,155675.1635,40,0,2,1,0.5,1
1,6.64,8.6875,154,117.0625,442,611,2660.15625,859,0,7,6,0.857142857,0
1,73.97,31.41504798,621,356.4587332,1069,8679,28422.38964,9203,0,11,13,1.181818182,1
1,0,1.674977503,0,0,96,0,0,0,0,2,0,0,1
1,18.51,14.80229814,661,520.0062112,3941,187788,153315.2795,193428,0,82,141,1.719512195,1
2,22.4,18.1975,81,68.125,249,81,35.75,249,0,6,6,1,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,11.01,21.865,50,62.5,106,0,0,0,0,2,0,0,0
1,3.99,4.03748503,82,76.5988024,260,4380,3832.91018,88,4462,6,2,0.333333333,0
2,0.04,0.725262759,27,86.91753748,55,129,189.2577616,157,0,1,1,1,0
1,2.19,36.0883432,100,237.2366864,500,20182,60173.17751,20902,0,10,18,1.8,0
2,2.58,0.725262759,102,86.91753748,186,80,189.2577616,108,0,3,1,0.333333333,0
2,23.25,20.98166667,81,75.83333333,249,81,68.16666667,249,0,6,6,1,0
2,10.99,10.99,50,50,106,0,0,0,0,2,0,0,0
1,0.44,0.34587741,154,149.5575877,422,1286,1254.047949,1554,1440,5,5,1,1
1,0,1.501777778,0,0,96,0,0,0,0,2,0,0,1
2,0.11,0.839704755,62,106.0653595,118,156,392.7018256,184,0,2,1,0.5,1
2,0.4,0.218568665,42,48.01844964,70,95,234.3900461,123,0,1,1,1,1
1,1.7,1.322802548,114,91.61995754,362,2881,6413.271762,3129,0,6,6,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,2.31,24.47186813,0,309.8901099,120,0,18211.63736,0,0,3,0,0,1
1,0.03,28.6373384,0,322.0228137,80,0,155675.1635,40,0,2,1,0.5,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,0.02,0.218568665,44,48.01844964,72,142,234.3900461,170,0,1,1,1,1
2,0.24,4.803333333,25,37.5,53,2,80,30,0,1,1,1,0
1,101.53,14.45826087,198,1182.565217,566,3353,39397.6087,3601,0,9,6,0.666666667,0
2,0.03,0.218568665,45,48.01844964,73,406,234.3900461,434,0,1,1,1,1
2,0.04,0.725262759,33,86.91753748,61,81,189.2577616,109,0,1,1,1,0
2,0.06,0.725262759,34,86.91753748,62,50,189.2577616,78,0,1,1,1,0
1,0,1.49,0,0,96,0,0,0,0,2,0,0,1
1,0.49,0.737964072,113,97.36327345,361,2670,7469.856287,2918,0,6,6,1,0
1,0,1.48875,0,0,96,0,0,0,0,2,0,0,1
1,0.6,3.179083969,250,306.9720102,418,1840,29075.74046,2044,0,4,5,1.25,0
2,0.22,0.725262759,36,86.91753748,64,95,189.2577616,123,0,1,1,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,2.485714286,0,81.71428571,40,0,7949.714286,40,0,1,1,1,0
2,0.15,0.725262759,33,86.91753748,61,60,189.2577616,88,0,1,1,1,0
1,2.43,7.389701789,56,160.9065606,176,0,6069.379722,120,0,3,3,1,1
1,4.52,3.941666667,270,95,2070,117634,24559.16667,121114,0,45,87,1.933333333,1
2,0.16,7.035222672,35,204.537112,63,866,7085.446694,922,0,1,2,2,0
2,0.51,0.218568665,45,48.01844964,73,406,234.3900461,434,0,1,1,1,1
1,0.27,0.27,0,0,96,0,0,40,0,2,1,0.5,1
1,2.84,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
1,2.99,1.674977503,0,0,192,0,0,0,0,4,0,0,1
2,0.03,0.725262759,28,86.91753748,56,73,189.2577616,101,0,1,1,1,0
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
2,0.16,7.344285714,25,39.28571429,53,2,2.857142857,30,0,1,1,1,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,0.17,3.908,25,40,53,2,44.4,30,0,1,1,1,0
2,4.55,4.923761855,144,210.5742887,256,1550,5065.317176,1774,0,4,8,2,0
1,0.26,2.722251407,63,78.45028143,271,362,2879.031895,570,0,5,5,1,0
1,0.49,0.358676043,156,149.6818623,424,1287,1259.152764,1555,1443,5,5,1,1
1,0.89,1.484672269,36,35.89915966,924,45497,44142.81681,46945,0,22,36,1.636363636,1
1,2.46,1.355411481,90,92.436188,298,575,9696.138956,783,0,5,5,1,0
2,13.92,24.35,52,37,136,29,37.4,113,0,3,3,1,0
1,1.22,1.502121212,97,67.05387205,465,10848,2751.488215,11292,0,9,11,1.222222222,1
1,0.03,0.027619048,156,114.0952381,476,2273,1464.5,2593,2429,6,6,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.75,0.218568665,49,48.01844964,77,195,234.3900461,223,0,1,1,1,1
1,18.93,11.81826087,604,305.7971014,1204,20064,9610.115942,20904,0,15,21,1.4,0
1,360.5,476.14,1715,20571.33333,2331,374,410,2105,0,36,45,1.25,0
1,101.95,19.85,197,107.5714286,805,15731,8935.142857,16459,0,15,18,1.2,1
2,0.07,0.2640539,28,35.32282745,56,225,243.6849378,253,0,1,1,1,0
1,0,1.496552288,0,0,96,0,0,0,0,2,0,0,1
1,1.58,1.447,108,92.9,356,1472,3964.3,1720,0,6,6,1,0
1,2.96,2.240226629,0,0,96,0,0,0,0,2,0,0,1
1,1.14,0.449,103,133.3,311,390,9038.3,594,0,5,5,1,0
1,0.02,0.453709677,0,64.05645161,80,1250,1136.822581,1410,0,2,4,2,0
2,0.15,0.218568665,44,48.01844964,72,140,234.3900461,168,0,1,1,1,1
1,0.3,32.14,172,28573.5,380,262,4558,390,0,5,3,0.6,1
1,0,5.082442105,0,249.7873684,40,0,6848.221053,80,0,1,2,2,0
1,62.43,61.668,2549,2512.6,300,6511,5359.566667,128,8618,7,3,0.428571429,0
1,9.31,12.46572238,1750,891.7110482,3118,49417,50405.84986,51341,0,34,48,1.411764706,1
1,0.1,0.1,1157,1157,1605,188,188,716,0,11,13,1.181818182,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.37,0.2640539,45,35.32282745,73,128,243.6849378,156,0,1,1,1,0
2,55.18,51.04875,200,156.25,424,388,135.875,612,0,8,8,1,0
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,12.53,6.895714286,50,35.71428571,106,2,2.428571429,30,0,2,1,0.5,0
2,10.98,11.07666667,50,50,106,0,0,0,0,2,0,0,0
2,0.02,6.473056653,33,214.5072464,61,302,6596.981555,358,0,1,2,2,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,9.68,18.58560606,112,233.2424242,320,1675,6066.522727,1879,0,5,5,1,0
1,0,25.24065972,0,196.5590278,40,0,38785.07639,40,0,1,1,1,1
1,10.06,9.883780488,538,333.9390244,1898,35624,17097.79268,37624,0,34,50,1.470588235,1
2,10.95,25.88666667,50,93,106,0,74.33333333,0,0,2,0,0,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,27.33,21.82222222,81,74,249,81,26.44444444,249,0,6,6,1,0
2,0.04,0.218568665,63,48.01844964,91,353,234.3900461,381,0,1,1,1,1
1,3,1.552970743,0,0,192,0,0,0,0,4,0,0,1
2,0,5.615984,47,5540.112,75,584,6727.8592,640,0,1,2,2,1
1,11.79,8.45,252,254.1111111,652,2772,2645.259259,2972,0,10,5,0.5,1
2,13.37,5.206059655,191,2138.502355,331,2060,8946.871272,2340,0,5,10,2,1
2,34.59,36.26133333,104,104.0333333,272,58,58.2,226,0,6,6,1,0
2,2.17,7.035222672,86,204.537112,142,626,7085.446694,738,0,2,4,2,1
1,2.86,5.38,0,259,120,0,21676,0,0,3,0,0,1
1,0.09,0.196514286,860,1503.337143,1068,825,2319.577143,1033,0,5,5,1,1
2,0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0,1
1,0.13,2.462196399,0,23.57119476,168,0,13.67954173,88,0,4,2,0.5,1
1,2.99,2.685888689,0,14.15918612,96,0,0,0,0,2,0,0,1
1,2.99,2.330909091,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,1.13,3.239224806,235,183.9263566,1003,1015,4273.112403,3526,0,19,36,1.894736842,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,32.67,30.2775,125,99.375,265,284,96.5,368,0,5,3,0.6,0
2,12.28,17.23714286,50,53.57142857,106,0,0,0,0,2,0,0,0
1,3.05,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
1,0.01,2.453414634,1170,1001.739837,2916,310,487.8373984,558,0,14,6,0.428571429,1
2,0.21,0.839704755,48,106.0653595,104,127,392.7018256,155,0,2,1,0.5,1
2,0,0.012398725,60,38.84084292,0,105,141.052849,0,0,0,0,0,1
1,16,47.02833333,229,145.5833333,1037,31702,21090.25,32870,0,20,29,1.45,1
1,3,2.790571809,0,0,96,0,0,0,0,2,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,2.91,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
2,0.34,0.2640539,26,35.32282745,54,135,243.6849378,163,0,1,1,1,0
1,2.63,5.594897959,0,98.75510204,80,0,16039.5102,0,0,2,0,0,0
2,0.19,0.218568665,40,48.01844964,68,171,234.3900461,199,0,1,1,1,1
2,37.99,35.45033333,108,119.8666667,332,108,65.46666667,332,0,8,8,1,0
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
2,0.46,0.218568665,47,48.01844964,75,385,234.3900461,413,0,1,1,1,1
2,1.47,8.73,25,33.77777778,53,27,22.11111111,83,0,1,2,2,0
1,0.22,0.330762916,160,149.8961854,428,1286,1257.438918,1554,1446,5,5,1,1
1,1.2,0.985,107,53.5,275,1661,830.5,1829,0,4,4,1,1
1,6.68,14.39555556,4027,352.1666667,8795,194080,17257.27778,200568,0,119,162,1.361344538,0
2,0.2,0.725262759,29,86.91753748,57,90,189.2577616,118,0,1,1,1,0
1,0.01,1.534444444,0,76.59259259,80,592,552.1481481,752,0,2,4,2,0
2,0.49,31.59590909,25,95.63636364,53,2,21.40909091,30,0,1,1,1,0
2,0.75,7.035222672,69,204.537112,125,592,7085.446694,704,0,2,4,2,1
1,0.31,5.34,58,455.8611111,226,464,13101.97222,588,0,4,3,0.75,1
2,21.82,24.354,244,89.6,412,81,11,249,0,6,6,1,0
1,0,2.309843137,0,0,96,0,0,0,0,2,0,0,1
1,3,3.001111111,0,0,120,0,0,0,0,2,0,0,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,3.83,18.01,0,173.5,80,0,4495.785714,0,0,2,0,0,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.43,0,0,96,0,0,0,0,2,0,0,1
2,23.89,28.35083333,77,80,189,29,13.08333333,113,0,4,3,0.75,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,60,38.84084292,0,105,141.052849,0,0,0,0,0,1
1,34.77,18.0246729,227,157.5831776,1030,2167,861.2785047,2455,0,14,7,0.5,1
1,93.26,5.128403869,185,32.81559855,1598,0,0,232,0,12,5,0.416666667,1
1,2.89,4.215254237,0,75.74576271,100,0,4460.700565,0,0,2,0,0,0
1,2.71,24.31584746,163,213.5423729,491,1010,90286.91525,1258,0,8,6,0.75,0
1,0.28,0.25625,6,6,378,106,106,374,0,7,5,0.714285714,1
2,10.99,10.99666667,50,50,106,0,0,0,0,2,0,0,0
2,0.5,0.725262759,35,86.91753748,63,221,189.2577616,249,0,1,1,1,0
1,19.94,11.88387179,1349,1344.276068,3317,20143,20046.64188,78054,0,49,106,2.163265306,1
1,0.09,0.186375,860,762.371875,1068,825,2346.059375,1033,0,5,5,1,1
1,2.91,11.23799373,60,240.0062696,788,39639,108222.2069,40847,0,18,30,1.666666667,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,2.96,1.492894737,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
1,32.57,24.43206897,1214,3372.862069,3644,885,897.9310345,1573,0,30,17,0.566666667,1
1,5.23,3.381473397,654,4107.40382,1022,1679,5895.639836,4422,0,9,27,3,0
1,0.23,0.34587741,155,149.5575877,423,1203,1254.047949,1471,1358,5,5,1,1
1,2.98,1.94,0,0,96,0,0,0,0,2,0,0,1
1,104.62,54.03756098,206,180.7804878,1414,58581,31140.09756,60425,0,30,46,1.533333333,1
1,0.14,0.77875,0,85,80,0,8412.625,40,0,2,1,0.5,1
1,3,1.552970743,0,0,192,0,0,0,0,4,0,0,1
1,0,2.937229648,0,140.1968408,40,0,3232.103281,80,0,1,2,2,0
2,0.05,0.218568665,42,48.01844964,70,105,234.3900461,133,0,1,1,1,1
2,0.02,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,0.07,0.725262759,25,86.91753748,53,53,189.2577616,81,0,1,1,1,0
1,0.41,2.685888689,181,14.15918612,349,0,0,168,0,4,4,1,1
1,0,4.923761855,0,210.5742887,168,683,5065.317176,1702,0,4,8,2,1
2,0.31,6.647333333,25,38.33333333,53,2,2.8,30,0,1,1,1,0
2,0.36,0.218568665,48,48.01844964,76,118,234.3900461,146,0,1,1,1,0
2,10.71,30.90863636,50,104.4545455,106,0,33.09090909,0,0,2,0,0,0
1,1.05,1.355411481,72,92.436188,280,539,9696.138956,747,0,5,5,1,1
1,3,2.006829268,0,0,192,0,0,0,0,4,0,0,1
2,55.27,33.02916667,150,91.16666667,318,6,70.33333333,90,0,6,3,0.5,0
1,8.96,7,361,148.6992481,889,21737,19616.79699,22501,0,13,19,1.461538462,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.01,0.218568665,56,48.01844964,84,772,234.3900461,800,0,1,1,1,1
2,22.96,19.844,81,70.2,249,81,70.2,249,0,6,6,1,0
2,0.69,0.69,138,138,222,50,50,106,0,3,2,0.666666667,0
1,3.01,5.128403869,0,32.81559855,96,0,0,0,0,2,0,0,1
1,101.85,17.67083333,142,284.9166667,1150,46585,68298.58333,48033,0,25,36,1.44,1
1,3,1.985555556,0,0,192,0,0,0,0,4,0,0,1
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
1,0.36,0.4143058,60,64.69595782,268,296,9420.550088,504,0,5,5,1,0
1,0.13,0.121666667,0,0,216,0,0,112,0,4,2,0.5,1
2,22.73,27.07636364,77,144.9090909,189,31,59.81818182,143,0,4,4,1,0
2,0.01,0.218568665,52,48.01844964,80,204,234.3900461,232,0,1,1,1,0
2,0.02,0.02,48,60,104,153,138.3333333,181,0,2,1,0.5,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,0.06,0.725262759,35,86.91753748,63,179,189.2577616,207,0,1,1,1,0
2,33.23,34.42090909,75,101.3181818,159,6,21.77272727,90,0,3,3,1,0
1,4.07,1.355411481,153,92.436188,2241,136390,9696.138956,140278,0,52,97,1.865384615,0
1,0.25,0.34587741,155,149.5575877,423,1286,1254.047949,1554,1441,5,5,1,1
2,15.03,7.971818182,50,36.90909091,106,2,8.636363636,30,0,2,1,0.5,0
2,0.03,0.725262759,37,86.91753748,65,69,189.2577616,97,0,1,1,1,0
1,14.39,9.806666667,156,76.33333333,684,16920,8905.333333,17608,0,13,17,1.307692308,0
1,0,18.14395349,0,446.1395349,40,0,14547.25581,40,0,1,1,1,1
2,1.06,0.218568665,44,48.01844964,72,145,234.3900461,173,0,1,1,1,1
1,10.25,14.37256959,498,281.7012848,1066,9261,10392.83084,9709,0,14,11,0.785714286,1
2,0.09,0.218568665,47,48.01844964,75,252,234.3900461,280,0,1,1,1,1
2,11.74,19.09153846,52,57.46153846,136,29,33.15384615,113,0,3,3,1,0
2,0.44,0.218568665,49,48.01844964,77,174,234.3900461,202,0,1,1,1,0
1,2.94,4.146470588,0,44.94117647,80,0,11142.29412,0,0,2,0,0,1
2,1.82,1.856666667,22,22,50,38,38,66,0,1,1,1,0
2,0.04,0.012398725,43,38.84084292,71,178,141.052849,0,0,1,0,0,1
1,0.12,0.4143058,60,64.69595782,268,296,9420.550088,504,0,5,5,1,0
1,1.69,0.979865772,149,141.4228188,557,12776,11280.33557,13304,0,10,13,1.3,0
1,3.06,3.008226221,0,4.611825193,92,0,180.1542416,176,0,2,4,2,0
1,0.67,0.659285714,166,169.0714286,654,16282,41818.57143,16766,0,12,12,1,1
1,2.9,1.45,0,0,192,0,0,0,0,4,0,0,1
2,0.02,0.218568665,47,48.01844964,75,281,234.3900461,309,0,1,1,1,1
1,0.52,0.424161491,58,59.8757764,266,1250,1135.192547,1458,0,5,5,1,1
2,0.6,30.79228571,25,94.4,53,2,42.51428571,30,0,1,1,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.01,1.512423208,1150,1025.324232,2876,268,485.3242321,516,0,14,6,0.428571429,1
1,0.22,0.335693046,156,149.9625899,424,1286,1259.629736,1554,1442,5,5,1,1
1,60.76,30.18034483,165,121.5517241,6325,98392,23865.86207,106872,0,154,212,1.376623377,0
1,0,1.496907994,0,0,96,0,0,0,0,2,0,0,1
2,0.07,0.164210526,43,45.89473684,71,719,705.7368421,747,0,1,1,1,1
1,0.71,2.920196078,0,89.80392157,88,0,5549.254902,48,0,2,1,0.5,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
2,0.69,0.218568665,41,48.01844964,69,104,234.3900461,132,0,1,1,1,1
1,3,2.136666667,0,0,192,0,0,0,0,4,0,0,1
1,0.43,0.576616541,61,65.81954887,269,182,206.1654135,390,0,5,5,1,0
2,0.1,0.2640539,29,35.32282745,57,498,243.6849378,526,0,1,1,1,0
2,33.11,28.93333333,100,68,212,2,18.33333333,30,0,4,1,0.25,0
1,4.6,15.70185535,160,358.0078616,448,2025,44173.50314,2233,0,7,5,0.714285714,1
1,0,4.283076923,0,92.46153846,40,0,1229.769231,40,0,1,1,1,0
1,5.34,5.007720588,122,164.9632353,410,1864,8013.536765,2112,0,7,6,0.857142857,1
1,15.69,6.309191919,207,144.6136364,575,974,4742.222222,1262,0,9,7,0.777777778,1
2,55.84,40.068,200,130,424,756,287.6,980,0,8,8,1,0
1,6.08,4.090655738,298,105.7868852,666,1084,319.3934426,1448,0,9,9,1,0
1,36.16,18.0246729,227,157.5831776,1030,2426,861.2785047,2714,0,14,7,0.5,1
2,0.11,0.218568665,47,48.01844964,75,185,234.3900461,213,0,1,1,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,2.87,2.166666667,78,91,526,17451,16102.33333,18099,0,11,16,1.454545455,1
1,0.09,0.09,1145,1145,1593,188,188,716,0,11,13,1.181818182,0
1,0,1.501666667,0,0,96,0,0,0,0,2,0,0,1
1,16.52,6.630731707,1006,400,2106,23885,9857.707317,24805,0,26,23,0.884615385,0
2,0.34,0.218568665,48,48.01844964,76,318,234.3900461,346,0,1,1,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,22.3,38.6452381,100,116.3809524,212,215,84.85714286,299,0,4,3,0.75,0
2,0,0.012398725,38,38.84084292,66,205,141.052849,0,0,1,0,0,1
2,0.16,0.725262759,30,86.91753748,58,46,189.2577616,74,0,1,1,1,0
2,0.01,0.218568665,49,48.01844964,77,449,234.3900461,477,0,1,1,1,1
2,0.05,0.012398725,49,38.84084292,77,213,141.052849,0,0,1,0,0,1
2,0,0.012398725,61,38.84084292,0,106,141.052849,0,0,0,0,0,1
1,0.01,2.331114313,41,160.9212296,369,68,4695.48511,792,0,8,16,2,0
1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
1,0.35,0.324944945,156,149.7172172,424,1291,1259.554555,1559,1447,5,5,1,1
2,0.02,0.02,58,58,114,93,93,121,0,2,1,0.5,1
2,0.05,0.218568665,54,48.01844964,82,101,234.3900461,129,0,1,1,1,1
1,0.01,2.331114313,41,160.9212296,369,68,4695.48511,792,0,8,16,2,1
1,1.72,1.83025974,341,205.4545455,1069,34214,17290.15584,35298,0,18,27,1.5,1
1,2.23,16.91447154,0,205.1300813,80,0,1326.97561,0,0,2,0,0,0
2,0.01,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.81,0.904045894,245,243.5615942,773,9113,9547.653986,9537,245,10,8,0.8,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
2,11.14,11.14,50,50,106,0,0,0,0,2,0,0,0
1,13.9,10.71126761,201,103.1126761,2077,76371,50312.43662,78651,0,43,57,1.325581395,0
1,0,1.674977503,0,0,96,0,0,0,0,2,0,0,1
1,1.49,1.355411481,70,92.436188,438,11403,9696.138956,11851,0,9,11,1.222222222,1
2,0.1,0.2640539,37,35.32282745,65,460,243.6849378,488,0,1,1,1,0
2,0.04,0.725262759,27,86.91753748,55,158,189.2577616,186,0,1,1,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,14.46,3.381473397,381,4107.40382,689,4914,5895.639836,5418,0,11,18,1.636363636,0
1,2.29,2.295909091,64,88.31818182,744,39571,25399.5,40731,0,17,29,1.705882353,0
1,0.23,0.330762916,118,149.8961854,386,1286,1257.438918,1554,1404,5,5,1,1
1,0.22,14.79041667,90,119.7291667,170,0,63518.66667,80,0,2,2,1,1
1,3.14,9.883780488,68,333.9390244,228,352,17097.79268,552,0,4,5,1.25,1
1,0.22,0.330762916,156,149.8961854,424,1291,1257.438918,1559,1447,5,5,1,1
1,2.93,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
2,33.66,33.37032258,100,100.1290323,212,6,31.80645161,90,0,4,3,0.75,0
2,0.01,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,2.9,1.45,0,0,192,0,0,0,0,4,0,0,1
1,0,2.036486486,0,0,96,0,0,0,0,2,0,0,1
1,0.86,7.735,61,73.43103448,141,0,3051.741379,80,0,2,2,1,0
2,55.27,26.90793103,150,81.34482759,318,12,29.89655172,180,0,6,6,1,0
1,0.29,0.29,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
2,0.06,0.218568665,54,48.01844964,82,204,234.3900461,232,0,1,1,1,1
1,17.25,7.21,89,38.11111111,297,2733,2553.222222,2941,0,5,5,1,0
2,0.6,0.218568665,47,48.01844964,75,140,234.3900461,168,0,1,1,1,1
1,3,3,0,0,192,0,0,0,0,4,0,0,1
2,0.26,0.315,16,16,44,568,568,596,0,1,1,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.839704755,54,106.0653595,110,345,392.7018256,373,0,2,1,0.5,1
1,3,3.001190476,0,0,120,0,0,0,0,2,0,0,1
1,0.06,0.06,1014,1014,1462,188,188,716,0,11,13,1.181818182,0
2,0.26,0.218568665,46,48.01844964,74,97,234.3900461,125,0,1,1,1,1
2,0.02,0.218568665,44,48.01844964,72,93,234.3900461,121,0,1,1,1,1
1,1.28,1.355411481,69,92.436188,277,586,9696.138956,794,0,5,5,1,0
2,0.07,0.218568665,83,48.01844964,111,250,234.3900461,278,0,1,1,1,0
1,3.01,2.317708333,0,0,96,0,0,0,0,2,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,380.02,1182.852927,45,121.9756098,490,50,146.5121951,450,0,10,10,1,1
1,19.55,8.6875,157,117.0625,485,3002,2660.15625,3330,0,8,8,1,0
2,0.01,0.218568665,43,48.01844964,71,141,234.3900461,169,0,1,1,1,1
1,0,17.15482759,0,103.2413793,40,0,23091.30172,40,0,1,1,1,1
1,0.29,1.245294118,85,92.64705882,373,7087,36287,7455,0,7,9,1.285714286,1
1,0,1.481366906,0,0,96,0,0,0,0,2,0,0,1
1,4.87,7.207682403,258,632.2918455,666,12459,31271.25751,12943,0,10,12,1.2,1
1,3,1.4936,0,0,192,0,0,0,0,4,0,0,1
1,18.94,15.70065934,1090,536.1428571,4698,204491,164340.6923,211595,0,90,158,1.755555556,0
2,0,0.012398725,34,38.84084292,62,100,141.052849,0,0,1,0,0,1
2,0.25,0.25,103,103,131,277,277,305,0,1,1,1,0
1,0.11,0.454064516,159,161.3032258,212,3401,1726.567742,124,1589,5,3,0.6,0
2,0.53,0.218568665,46,48.01844964,74,88,234.3900461,116,0,1,1,1,0
1,0.17,0.22027972,2359,1555.244755,2647,2776,2274.216783,3024,0,7,6,0.857142857,1
2,0,0.839704755,54,106.0653595,110,366,392.7018256,394,0,2,1,0.5,1
2,0.16,0.16,56,56,112,142,142,170,0,2,1,0.5,1
1,2.89,48.82570156,9672,16651.72383,20960,1816,7709.298441,2544,0,40,18,0.45,1
1,0,1.496552288,0,0,96,0,0,0,0,2,0,0,1
1,0.08,8.484090909,109,262.8181818,189,0,10317.63636,80,0,2,2,1,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,3.01,2.685888689,0,14.15918612,96,0,0,0,0,2,0,0,1
1,0,1.481188811,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,20.26,10.65666667,300,224.6666667,3516,166050,107404.3333,171050,0,78,125,1.602564103,1
1,0.26,0.537827298,73,84.34818942,321,998,3338.690808,1246,0,6,6,1,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,0.05,0.218568665,67,48.01844964,95,153,234.3900461,181,0,1,1,1,1
2,33.06,31.47684211,100,96.36842105,212,6,24.31578947,90,0,4,3,0.75,0
2,15.4,8.776,54,78.4,166,54,141.4,166,0,4,4,1,0
2,1,5.082442105,69,249.7873684,125,1990,6848.221053,2102,0,2,4,2,0
2,0.01,0.009987864,45,45.83980583,73,134,140.2451456,162,0,1,1,1,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
